,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
0,0.7694295644760132,0.6303195953369141,0.25326430797576904,0.5059899091720581,0.5483949184417725,0.3939294219017029,0.5846569538116455,0.49512606859207153,0.49423471093177795,0.008822156116366386,0.7409539222717285,0.36644449830055237,0.4336426854133606,0.10798323154449463,0.02319924347102642,0.2342701107263565,0.22290654480457306,0.12817193567752838,0.6105183959007263,0.0062599484808743,0.7625335454940796,0.8693470358848572,0.5609878301620483,0.9330162405967712,0.8978456854820251,0.6460294127464294,0.09978453069925308,0.11246143281459808,0.9197494387626648,0.6925725340843201
1,0.8322138786315918,0.7434995770454407,0.03517911210656166,0.5293891429901123,0.8934943079948425,0.7075366377830505,0.47499051690101624,0.5304079055786133,0.3141360282897949,0.0009837248362600803,0.3009074926376343,0.075209841132164,0.8226580619812012,0.0049795471131801605,0.5025730729103088,0.03723785653710365,0.058691538870334625,0.05578899756073952,0.4503377079963684,0.0018625613301992416,0.7592108249664307,0.49461179971694946,0.2814945578575134,0.70684415102005,0.7132839560508728,0.3151567280292511,0.029875468462705612,0.03848021849989891,0.5571890473365784,0.749671220779419
2,0.5983152985572815,0.1975691020488739,0.005910040810704231,0.7425798773765564,0.7718215584754944,0.8656383752822876,0.4868661165237427,0.31061315536499023,0.21352578699588776,0.0012371494667604566,0.35996827483177185,0.3005484938621521,0.005783179309219122,0.0035187723115086555,0.0006283338298089802,0.3163178861141205,0.6981847286224365,0.24220120906829834,0.11503265053033829,5.8370307669974864e-05,0.4950961470603943,0.8363398313522339,0.5777803659439087,0.8822201490402222,0.8744947910308838,0.6585839986801147,0.6279160976409912,0.3021233081817627,0.4327923059463501,0.7198987007141113
3,0.7716221809387207,0.6642813086509705,0.404273122549057,0.681201159954071,0.6108455657958984,0.7030842900276184,0.5883715152740479,0.718686044216156,0.1970556378364563,0.002132126595824957,0.4849427044391632,0.9277498126029968,0.015533866360783577,0.020429160445928574,0.01621171459555626,0.010246518068015575,0.03088073618710041,0.1728738397359848,0.51090008020401,0.0007268815534189343,0.8226993083953857,0.8082898259162903,0.7974098324775696,0.8185558915138245,0.9197591543197632,0.7696552276611328,0.07842656970024109,0.24277639389038086,0.8319509625434875,0.7894034385681152
4,0.7578325271606445,0.6847820281982422,0.003992834128439426,0.7124689817428589,0.8328954577445984,0.9219517707824707,0.4795443117618561,0.42763710021972656,0.18198074400424957,0.00287126237526536,0.2672674357891083,0.5384958982467651,0.001792955445125699,0.000951646245084703,0.001811147783882916,0.005908239632844925,0.821426510810852,0.28963935375213623,0.19000431895256042,0.0001924123353092,0.7597205638885498,0.7402748465538025,0.4238944351673126,0.7986927032470703,0.8967635631561279,0.5661584734916687,0.935834527015686,0.2055792510509491,0.029313016682863235,0.5301106572151184
5,0.5628647208213806,0.36923453211784363,0.006435531657189131,0.7617119550704956,0.7553086876869202,0.8607672452926636,0.4373147487640381,0.3357670307159424,0.040212757885456085,0.0015898356214165688,0.3492802679538727,0.23363441228866577,0.0015402826247736812,8.697084558662027e-05,0.0017926933942362666,0.057503294199705124,0.7923450469970703,0.3789914846420288,0.03607645630836487,2.372514245507773e-05,0.48427578806877136,0.7622248530387878,0.4706295132637024,0.8672844171524048,0.8910475969314575,0.6381816267967224,0.8991307020187378,0.24354229867458344,0.03319874405860901,0.4975496828556061
6,0.514428436756134,0.10199529677629471,0.0011529888724908233,0.6320137977600098,0.8287742137908936,0.9431408643722534,0.396944522857666,0.19873999059200287,0.8134168982505798,0.0009051524684764445,0.26077526807785034,0.8347785472869873,0.0013179403031244874,0.004617571365088224,0.0024083422031253576,0.0029943559784442186,0.6116123199462891,0.3236013948917389,0.5945521593093872,3.76794341718778e-05,0.393120676279068,0.859574019908905,0.4400857388973236,0.9019196033477783,0.9342302083969116,0.6028218269348145,0.46748507022857666,0.2682960331439972,0.8091634511947632,0.7224103212356567
7,0.7902399301528931,0.8247800469398499,0.055150799453258514,0.5439250469207764,0.7263041734695435,0.5462103486061096,0.5407626032829285,0.4150438904762268,0.4635259509086609,0.0006450812215916812,0.5723891258239746,0.4280663728713989,0.008399264886975288,0.0012726990971714258,0.002402645070105791,0.0797482579946518,0.7454392313957214,0.42663198709487915,0.13816232979297638,0.00023323566711042076,0.8648123741149902,0.5450848340988159,0.2588382065296173,0.6904637813568115,0.7570649981498718,0.3437786102294922,0.6909264922142029,0.31317079067230225,0.02111024782061577,0.6736211180686951
8,0.647606372833252,0.24394014477729797,0.09891104698181152,0.8252397179603577,0.6258431673049927,0.72700434923172,0.4547066390514374,0.443642258644104,0.10948766022920609,0.019426017999649048,0.5555530786514282,0.6858027577400208,0.012083422392606735,0.020586136728525162,0.0024576433934271336,0.038166292011737823,0.16474413871765137,0.08009018003940582,0.6622288823127747,0.0004063760570716113,0.5094751715660095,0.15830852091312408,0.1035141721367836,0.3769438564777374,0.24972796440124512,0.07333137094974518,0.13545967638492584,0.03911828622221947,0.36352524161338806,0.26490268111228943
9,0.7880455255508423,0.6678797006607056,0.027024731040000916,0.8200871348381042,0.8113535046577454,0.9220843315124512,0.570979118347168,0.39831921458244324,0.6208724975585938,0.002085700398311019,0.28274065256118774,0.36751776933670044,0.004111198242753744,0.003948908764868975,0.05073828622698784,0.01146068423986435,0.5951841473579407,0.16990502178668976,0.40849316120147705,0.001768530928529799,0.8170313835144043,0.978478193283081,0.4659004211425781,0.9901021718978882,0.982581615447998,0.8826501965522766,0.6578815579414368,0.1606171876192093,0.24095851182937622,0.8074347972869873
