,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
0,0.7779738903045654,0.4843599200248718,0.24039821326732635,0.681041419506073,0.5185596942901611,0.3745729625225067,0.5947608947753906,0.438320517539978,0.08297580480575562,0.0023532609920948744,0.7059119343757629,0.027755223214626312,0.4763399660587311,0.03306015580892563,0.006758048664778471,0.20181511342525482,0.1755073070526123,0.052840933203697205,0.48182764649391174,0.0004630818439181894,0.7401555776596069,0.9059472680091858,0.5677467584609985,0.9634056687355042,0.947634220123291,0.7714667916297913,0.08161591738462448,0.049914970993995667,0.8872190117835999,0.7857238054275513
1,0.8453704714775085,0.7459331750869751,0.06586647778749466,0.49304670095443726,0.9351493120193481,0.5676769614219666,0.5997824668884277,0.7756848931312561,0.48583894968032837,0.0018948266515508294,0.27852338552474976,0.07741466164588928,0.7118129730224609,0.0035570862237364054,0.896352231502533,0.03589247539639473,0.03815523907542229,0.04191335663199425,0.3269975483417511,0.0033951534423977137,0.806426465511322,0.3857054114341736,0.24896733462810516,0.6431456804275513,0.7357399463653564,0.21650324761867523,0.023291386663913727,0.01861160434782505,0.27491945028305054,0.804850697517395
2,0.6231408715248108,0.35803088545799255,0.009601341560482979,0.6813735365867615,0.7838289737701416,0.8226087689399719,0.43170201778411865,0.2720974385738373,0.10252157598733902,0.0014964009169489145,0.41303184628486633,0.10872998833656311,0.006282732356339693,0.0017799625638872385,0.0012257554335519671,0.18551509082317352,0.7692408561706543,0.3098047375679016,0.14409486949443817,0.0001149046584032476,0.6474087238311768,0.8710322976112366,0.6085208058357239,0.9252013564109802,0.9210448861122131,0.7150219082832336,0.7901833057403564,0.2983061969280243,0.405474990606308,0.7659081816673279
3,0.8070741295814514,0.7251047492027283,0.04603208228945732,0.8463572263717651,0.9212290048599243,0.9219980239868164,0.5524020791053772,0.6058149933815002,0.29146260023117065,0.0008782001095823944,0.1007375419139862,0.8592232465744019,0.02538798376917839,0.006344155874103308,0.18955600261688232,0.10093226283788681,0.01090934406965971,0.06931082904338837,0.5112496614456177,0.0034215182531625032,0.7375233769416809,0.6957440972328186,0.6745603084564209,0.747760534286499,0.7801467776298523,0.6293468475341797,0.013693406246602535,0.06290698051452637,0.8221260905265808,0.5913259983062744
4,0.7609519362449646,0.8278471827507019,0.002843507332727313,0.6692987680435181,0.826880931854248,0.9184457659721375,0.4606609344482422,0.3429996371269226,0.13525144755840302,0.00023889541625976562,0.2973906695842743,0.42842593789100647,0.001250913366675377,0.00023380588390864432,0.0005219556041993201,0.0019735414534807205,0.8775236010551453,0.3605338931083679,0.07882067561149597,8.609178621554747e-06,0.824381947517395,0.6192048192024231,0.3277292251586914,0.7281676530838013,0.7775596976280212,0.43213072419166565,0.8625321984291077,0.20822463929653168,0.024269891902804375,0.5375068783760071
5,0.49633362889289856,0.3222617506980896,0.006217348854988813,0.636766254901886,0.7688801288604736,0.8122035264968872,0.38622117042541504,0.32814642786979675,0.10070661455392838,0.0022053481079638004,0.3566608428955078,0.19868342578411102,0.004047502763569355,0.00017940648831427097,0.0021742212120443583,0.04723171889781952,0.839171826839447,0.3824901282787323,0.08356833457946777,7.265078602358699e-05,0.4597529470920563,0.7611314654350281,0.4615190029144287,0.8475003838539124,0.8980395197868347,0.5987608432769775,0.9030033946037292,0.2805382013320923,0.032510656863451004,0.5503498315811157
6,0.4168226718902588,0.1641869693994522,0.01348614040762186,0.6813993453979492,0.6312888860702515,0.8599703311920166,0.3623293340206146,0.23146696388721466,0.06409994512796402,0.044577740132808685,0.47533097863197327,0.10397765785455704,0.006354017183184624,0.004585221875458956,0.0023340333718806505,0.005729722790420055,0.793333888053894,0.3043574094772339,0.3348273038864136,0.00022235508367884904,0.25741222500801086,0.8272864818572998,0.5287063717842102,0.8681128025054932,0.9097681045532227,0.6498132944107056,0.7473471164703369,0.2499595284461975,0.5503530502319336,0.6654843091964722
7,0.7686631679534912,0.6499239206314087,0.016127733513712883,0.5627603530883789,0.7486506700515747,0.7598434090614319,0.468940794467926,0.4425845742225647,0.6484783887863159,0.00040522386552765965,0.46889728307724,0.3582547605037689,0.005575511604547501,0.0004965506377629936,0.001073848339729011,0.07758014649152756,0.8776686787605286,0.4988809823989868,0.11466138064861298,2.9865874239476398e-05,0.7077880501747131,0.6286863088607788,0.3440563380718231,0.8372277021408081,0.7575703263282776,0.4044267237186432,0.7361508011817932,0.3962831199169159,0.15084582567214966,0.5696015357971191
8,0.63120436668396,0.33198729157447815,0.010628611780703068,0.7276620864868164,0.6414336562156677,0.8288617730140686,0.4235742390155792,0.28380700945854187,0.1263401061296463,0.006146598141640425,0.5367175936698914,0.3715912997722626,0.0038392068818211555,0.0017483149422332644,0.001253766007721424,0.01761004701256752,0.6074804067611694,0.1522901952266693,0.48617255687713623,8.288132812594995e-05,0.3650153577327728,0.26623257994651794,0.20257507264614105,0.4180985987186432,0.4231683313846588,0.1309802234172821,0.26703715324401855,0.08425415307283401,0.38234591484069824,0.40495026111602783
9,0.7989699244499207,0.6646251082420349,0.017475834116339684,0.8660862445831299,0.8846808075904846,0.9036298394203186,0.4905664026737213,0.4945833384990692,0.4939349591732025,0.0016555963084101677,0.24940599501132965,0.3918055295944214,0.015335755422711372,0.006323097739368677,0.4929240942001343,0.061552997678518295,0.27781039476394653,0.16204829514026642,0.48968788981437683,0.0086350217461586,0.746315062046051,0.8737348914146423,0.4731023609638214,0.9381523132324219,0.9324938058853149,0.7613985538482666,0.6282957196235657,0.22719289362430573,0.26194000244140625,0.6951004266738892
